frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
229,2026-06-17T11:29:25.554,8.37,4.24,119.44,9,2,1,0,1,0,2,3,0
230,2026-06-17T11:29:25.861,5.79,3.45,172.8,8,2,1,0,1,0,1,3,0
231,2026-06-17T11:29:26.170,5.56,3.11,179.72,9,2,1,0,1,1,1,3,0
232,2026-06-17T11:29:26.459,6.15,3.41,162.5,9,2,1,0,1,0,2,3,0
233,2026-06-17T11:29:26.955,2.92,2.13,342.46,8,2,1,0,0,0,2,3,0
234,2026-06-17T11:29:27.369,3.68,2.29,271.82,9,2,1,0,1,1,1,3,0
235,2026-06-17T11:29:27.726,4.66,2.79,214.37,8,2,1,0,1,1,1,2,0
236,2026-06-17T11:29:28.047,5.9,3.26,169.48,8,2,1,0,1,1,1,2,0
237,2026-06-17T11:29:28.410,4.53,2.67,220.93,8,2,1,0,1,1,1,2,0
238,2026-06-17T11:29:28.762,4.48,2.83,223.21,8,2,1,0,1,1,1,2,0
239,2026-06-17T11:29:29.055,6.37,3.56,156.88,10,2,1,0,1,1,2,3,0
240,2026-06-17T11:29:29.391,5.32,2.88,188.0,8,2,1,0,1,1,1,2,0
241,2026-06-17T11:29:29.758,4.08,2.72,244.84,8,2,1,0,1,1,1,2,0
242,2026-06-17T11:29:30.214,3.42,2.26,292.49,7,2,1,0,1,0,1,2,0
243,2026-06-17T11:29:30.539,5.51,2.97,181.32,9,2,1,0,2,1,1,2,0
244,2026-06-17T11:29:30.854,5.47,3.17,182.76,6,1,1,0,1,0,1,2,0
245,2026-06-17T11:29:31.208,4.97,2.95,201.37,6,1,1,0,1,0,1,2,0
246,2026-06-17T11:29:31.539,4.87,2.9,205.34,6,1,1,0,1,0,1,2,0
247,2026-06-17T11:29:31.859,5.03,3.08,198.93,7,1,1,0,1,0,1,3,0
248,2026-06-17T11:29:32.168,6.04,3.44,165.51,7,1,1,0,1,0,1,2,1
249,2026-06-17T11:29:32.479,5.4,3.09,185.24,8,1,1,0,1,0,1,3,1
250,2026-06-17T11:29:32.828,4.46,2.83,224.18,7,1,1,0,1,0,1,2,1
251,2026-06-17T11:29:33.149,5.43,3.31,184.09,8,1,1,0,1,1,1,2,1
252,2026-06-17T11:29:33.435,6.36,3.39,157.34,8,1,1,0,1,1,1,2,1
253,2026-06-17T11:29:33.752,5.14,3.11,194.51,8,1,1,0,1,0,1,3,1
254,2026-06-17T11:29:34.168,3.82,2.46,261.58,8,1,1,0,1,0,1,3,1
255,2026-06-17T11:29:34.512,4.69,2.8,213.26,8,1,1,0,1,0,1,3,1
256,2026-06-17T11:29:34.839,4.63,3.04,215.99,8,1,1,0,1,0,1,3,1
257,2026-06-17T11:29:35.125,6.54,3.65,152.83,8,1,1,0,1,0,1,3,1
258,2026-06-17T11:29:35.412,6.01,3.35,166.44,8,1,1,0,1,0,1,3,1
259,2026-06-17T11:29:35.719,5.65,3.3,176.99,7,1,1,0,1,0,1,3,0
260,2026-06-17T11:29:36.032,5.63,3.29,177.75,8,1,1,0,1,1,1,3,0
261,2026-06-17T11:29:36.357,5.03,2.97,198.83,8,1,1,0,1,1,1,3,0
262,2026-06-17T11:29:36.705,4.45,2.86,224.78,8,1,1,0,1,1,1,3,0
263,2026-06-17T11:29:37.058,4.69,3.0,213.35,8,1,1,0,1,1,1,3,0
264,2026-06-17T11:29:37.465,3.63,2.38,275.17,8,1,1,0,1,1,1,3,0
265,2026-06-17T11:29:37.808,4.99,2.92,200.43,8,1,1,0,1,1,1,3,0
266,2026-06-17T11:29:38.201,4.22,2.57,237.22,8,1,1,0,1,1,1,3,0
267,2026-06-17T11:29:38.538,4.93,2.89,202.73,8,1,1,0,1,1,1,3,0
268,2026-06-17T11:29:38.889,4.4,2.85,227.12,7,1,1,0,1,0,1,3,0
269,2026-06-17T11:29:39.226,5.73,3.07,174.4,7,1,1,0,1,0,1,3,0
270,2026-06-17T11:29:39.529,5.13,3.15,195.1,7,1,1,0,1,0,1,3,0
271,2026-06-17T11:29:39.885,4.81,2.8,207.71,7,1,1,0,1,0,1,3,0
272,2026-06-17T11:29:40.172,6.12,3.69,163.4,7,1,1,0,1,0,1,3,0
273,2026-06-17T11:29:40.492,5.85,2.99,170.96,7,1,1,0,1,0,1,3,0
274,2026-06-17T11:29:40.825,4.48,2.99,223.06,8,1,1,1,1,0,1,3,0
275,2026-06-17T11:29:41.133,6.45,3.41,154.94,8,1,1,1,1,0,1,3,0
276,2026-06-17T11:29:41.464,4.61,2.9,216.81,8,1,1,1,1,0,1,3,0
277,2026-06-17T11:29:41.771,5.4,3.29,185.17,8,1,1,1,1,0,1,3,0
278,2026-06-17T11:29:42.063,6.31,3.57,158.38,8,1,1,1,1,0,1,3,0
279,2026-06-17T11:29:42.370,5.8,3.16,172.41,7,1,1,1,1,0,1,2,0
280,2026-06-17T11:29:42.683,5.14,3.14,194.43,7,1,1,1,1,0,1,2,0
281,2026-06-17T11:29:42.989,5.71,3.46,175.16,7,1,1,1,1,0,1,2,0
282,2026-06-17T11:29:43.302,5.69,3.08,175.87,7,1,1,1,1,0,1,2,0
283,2026-06-17T11:29:43.610,5.34,3.19,187.39,7,1,1,1,1,0,1,2,0
284,2026-06-17T11:29:43.955,4.84,3.06,206.57,8,1,1,1,1,0,1,2,1
285,2026-06-17T11:29:44.222,6.44,3.51,155.27,8,1,1,1,1,0,1,2,1
286,2026-06-17T11:29:44.524,5.54,3.36,180.34,8,1,1,1,1,0,1,2,1
287,2026-06-17T11:29:44.840,5.51,3.3,181.64,9,1,1,1,1,0,1,3,1
288,2026-06-17T11:29:45.105,6.71,3.55,148.94,9,1,1,1,1,0,1,3,1
