frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
176,2026-06-17T11:39:06.283,3.48,2.35,287.66,11,2,1,2,0,1,1,3,1
177,2026-06-17T11:39:06.677,3.72,2.57,268.62,10,1,1,2,0,1,1,3,1
178,2026-06-17T11:39:07.084,3.64,2.5,274.94,10,1,1,2,0,1,1,3,1
179,2026-06-17T11:39:07.464,3.81,2.55,262.57,11,2,1,2,0,1,1,3,1
180,2026-06-17T11:39:07.861,3.65,2.52,274.27,10,2,1,1,0,1,1,3,1
181,2026-06-17T11:39:08.316,3.12,2.26,320.17,9,1,1,1,0,1,1,3,1
182,2026-06-17T11:39:08.759,3.13,2.2,319.8,10,1,1,2,0,1,1,3,1
183,2026-06-17T11:39:09.165,3.52,2.46,284.03,11,2,1,2,0,1,1,3,1
184,2026-06-17T11:39:09.607,3.25,2.33,307.36,11,2,1,2,0,1,1,3,1
185,2026-06-17T11:39:09.998,3.69,2.48,270.79,10,1,1,1,1,1,1,3,1
186,2026-06-17T11:39:10.379,3.89,2.64,257.01,10,1,1,1,1,1,1,3,1
187,2026-06-17T11:39:10.797,3.51,2.46,284.74,11,2,1,1,1,1,1,3,1
188,2026-06-17T11:39:11.197,3.58,2.43,279.0,9,1,1,1,0,1,1,3,1
189,2026-06-17T11:39:11.591,3.74,2.55,267.36,10,1,1,1,1,1,1,3,1
190,2026-06-17T11:39:12.004,3.6,2.48,277.65,9,1,1,1,0,1,1,3,1
191,2026-06-17T11:39:12.404,3.71,2.46,269.9,10,1,1,2,0,1,1,3,1
192,2026-06-17T11:39:12.847,3.11,2.23,321.67,8,1,1,1,1,1,1,2,0
193,2026-06-17T11:39:13.245,3.76,2.6,265.81,5,0,1,1,1,0,0,2,0
194,2026-06-17T11:39:13.638,3.62,2.45,275.99,5,0,1,1,1,0,1,1,0
195,2026-06-17T11:39:14.064,3.25,2.35,307.74,5,1,1,1,0,0,1,1,0
196,2026-06-17T11:39:14.465,3.75,2.57,266.37,5,0,1,1,0,0,0,3,0
197,2026-06-17T11:39:14.875,3.83,2.37,260.82,4,0,1,1,0,0,0,2,0
198,2026-06-17T11:39:15.252,3.89,2.65,257.29,5,0,1,1,0,0,0,3,0
199,2026-06-17T11:39:15.698,3.48,2.31,287.1,4,0,1,1,0,0,0,2,0
200,2026-06-17T11:39:16.125,3.29,2.27,304.1,5,0,1,1,1,0,0,2,0
201,2026-06-17T11:39:16.552,3.71,2.34,269.69,5,0,1,2,1,0,0,1,0
202,2026-06-17T11:39:16.962,3.58,2.51,279.29,5,0,1,2,0,0,0,2,0
203,2026-06-17T11:39:17.381,3.75,2.32,266.76,5,0,1,2,0,0,0,2,0
204,2026-06-17T11:39:17.791,3.52,2.44,284.43,5,0,1,2,0,0,0,2,0
205,2026-06-17T11:39:18.198,3.65,2.54,274.28,5,0,1,2,0,0,0,2,0
206,2026-06-17T11:39:18.577,3.78,2.55,264.67,7,0,1,2,0,0,1,2,1
207,2026-06-17T11:39:19.019,3.4,2.26,294.03,6,0,1,2,0,0,0,2,1
208,2026-06-17T11:39:19.416,3.66,2.62,273.01,8,1,1,2,0,0,0,3,1
209,2026-06-17T11:39:19.826,3.82,2.35,261.49,7,1,1,2,0,0,0,2,1
210,2026-06-17T11:39:20.203,3.88,2.66,257.57,8,1,1,2,0,0,1,2,1
211,2026-06-17T11:39:20.645,3.5,2.33,285.89,10,1,1,2,0,2,1,2,1
212,2026-06-17T11:39:21.088,3.16,2.19,316.94,10,1,1,2,0,2,1,2,1
213,2026-06-17T11:39:21.491,3.62,2.5,276.35,11,1,1,2,0,2,1,3,1
214,2026-06-17T11:39:21.912,3.58,2.46,278.94,10,1,1,2,0,1,1,3,1
215,2026-06-17T11:39:22.313,3.7,2.4,270.05,10,1,1,2,0,1,1,3,1
216,2026-06-17T11:39:22.719,3.62,2.47,275.88,10,1,1,2,0,1,1,3,1
217,2026-06-17T11:39:23.142,3.42,2.43,292.26,9,1,1,2,0,0,1,3,1
218,2026-06-17T11:39:23.529,3.76,2.5,265.97,8,1,1,1,0,0,1,3,1
219,2026-06-17T11:39:23.920,3.74,2.58,267.43,8,1,1,1,0,0,1,3,1
220,2026-06-17T11:39:24.338,3.5,2.45,285.45,9,1,1,2,0,0,1,3,1
221,2026-06-17T11:39:24.751,3.46,2.37,288.7,8,1,1,1,0,0,1,3,1
222,2026-06-17T11:39:25.138,3.72,2.56,268.91,8,1,1,1,0,0,1,3,1
223,2026-06-17T11:39:25.575,3.49,2.36,286.55,8,1,1,1,0,0,1,3,1
224,2026-06-17T11:39:25.960,3.77,2.52,265.39,8,1,1,1,0,0,1,3,1
225,2026-06-17T11:39:26.342,3.79,2.61,263.68,8,1,1,0,1,0,1,3,1
226,2026-06-17T11:39:26.767,3.47,2.43,287.94,8,1,1,0,1,0,1,3,1
227,2026-06-17T11:39:27.194,3.28,2.27,304.85,8,1,1,1,0,0,1,3,1
228,2026-06-17T11:39:27.573,3.88,2.65,257.89,8,1,1,1,0,0,1,3,1
229,2026-06-17T11:39:27.979,3.64,2.54,275.05,8,2,1,1,0,0,1,3,0
230,2026-06-17T11:39:28.364,3.78,2.51,264.51,8,1,1,1,1,0,1,3,0
231,2026-06-17T11:39:28.755,3.68,2.56,271.91,7,1,1,1,0,0,1,3,0
232,2026-06-17T11:39:29.170,3.57,2.48,279.88,7,1,1,1,0,0,1,3,0
233,2026-06-17T11:39:29.584,3.47,2.34,288.38,8,1,1,1,0,0,2,3,0
234,2026-06-17T11:39:30.038,3.12,2.21,320.95,10,2,1,1,1,0,2,3,0
235,2026-06-17T11:39:30.464,3.44,2.41,290.72,9,2,1,1,1,0,1,3,0
236,2026-06-17T11:39:30.927,2.93,2.12,341.13,10,2,1,1,0,1,1,3,1
237,2026-06-17T11:39:31.327,3.63,2.49,275.23,9,2,1,1,1,0,1,3,0
238,2026-06-17T11:39:31.739,3.7,2.5,270.6,8,2,1,1,0,0,1,3,0
239,2026-06-17T11:39:32.125,3.82,2.51,261.44,8,2,1,1,0,0,1,3,0
240,2026-06-17T11:39:32.517,3.71,2.55,269.39,9,2,1,1,0,1,1,3,0
241,2026-06-17T11:39:32.929,3.65,2.53,273.94,10,2,1,1,1,1,1,3,0
242,2026-06-17T11:39:33.337,3.61,2.36,277.16,9,2,1,1,1,0,1,3,0
243,2026-06-17T11:39:33.746,3.54,2.44,282.41,8,2,1,0,1,1,1,2,0
244,2026-06-17T11:39:34.179,3.34,2.38,299.6,8,2,1,0,1,0,1,3,0
245,2026-06-17T11:39:34.564,3.78,2.51,264.82,8,2,1,0,1,0,1,3,0
246,2026-06-17T11:39:34.958,3.65,2.55,273.95,8,2,1,0,1,0,1,3,0
247,2026-06-17T11:39:35.350,3.95,2.63,252.94,8,2,1,0,1,0,1,3,0
248,2026-06-17T11:39:35.763,3.45,2.35,289.62,9,2,1,0,1,1,1,3,0
249,2026-06-17T11:39:36.142,3.79,2.64,263.59,10,2,1,0,1,1,1,3,1
250,2026-06-17T11:39:36.541,3.73,2.59,267.8,9,2,1,0,1,1,1,3,0
251,2026-06-17T11:39:36.929,3.73,2.51,268.18,8,1,1,0,1,1,1,3,0
252,2026-06-17T11:39:37.314,3.73,2.59,267.87,10,2,1,0,1,1,1,3,1
253,2026-06-17T11:39:37.726,3.51,2.5,284.57,8,1,1,0,1,0,1,3,1
254,2026-06-17T11:39:38.111,3.81,2.52,262.21,8,1,1,0,1,0,1,3,1
255,2026-06-17T11:39:38.501,3.74,2.57,267.19,8,1,1,0,1,0,1,3,1
256,2026-06-17T11:39:38.927,3.37,2.44,296.8,8,1,1,0,1,0,1,3,1
257,2026-06-17T11:39:39.322,3.63,2.42,275.21,7,1,1,0,1,0,1,3,0
258,2026-06-17T11:39:39.723,3.56,2.51,281.16,7,1,1,0,1,0,1,3,0
259,2026-06-17T11:39:40.139,3.59,2.46,278.7,7,1,1,0,1,0,1,3,0
260,2026-06-17T11:39:40.535,3.61,2.45,277.35,8,1,1,0,1,1,1,3,0
261,2026-06-17T11:39:40.942,3.56,2.47,280.73,8,1,1,0,1,1,1,3,0
262,2026-06-17T11:39:41.350,3.62,2.51,275.94,8,1,1,0,1,1,1,3,0
263,2026-06-17T11:39:41.756,3.48,2.39,287.28,9,2,1,0,1,1,1,3,0
264,2026-06-17T11:39:42.157,3.56,2.5,280.61,9,2,1,0,1,1,1,3,0
265,2026-06-17T11:39:42.559,3.66,2.57,272.87,9,2,1,0,1,1,1,3,0
266,2026-06-17T11:39:42.985,3.3,2.28,302.62,9,2,1,0,1,1,1,3,0
267,2026-06-17T11:39:43.405,3.29,2.38,303.97,9,2,1,0,1,1,1,3,0
268,2026-06-17T11:39:43.799,3.77,2.62,265.56,7,1,1,0,1,0,1,3,0
269,2026-06-17T11:39:44.215,3.66,2.33,273.12,7,1,1,0,1,0,1,3,0
270,2026-06-17T11:39:44.603,3.58,2.58,279.2,7,1,1,0,1,0,1,3,0
271,2026-06-17T11:39:45.043,3.51,2.34,284.51,7,1,1,0,1,0,1,3,0
272,2026-06-17T11:39:45.414,3.88,2.61,257.64,8,1,1,1,1,0,1,3,0
273,2026-06-17T11:39:45.839,3.65,2.36,273.65,7,1,1,0,1,0,1,3,0
274,2026-06-17T11:39:46.251,3.46,2.51,289.04,10,1,1,2,1,1,1,3,0
275,2026-06-17T11:39:46.675,3.6,2.31,277.5,9,1,1,2,1,0,1,3,0
276,2026-06-17T11:39:47.074,3.52,2.47,283.88,8,1,1,1,1,0,1,3,0
277,2026-06-17T11:39:47.484,3.66,2.52,273.46,8,1,1,1,1,0,1,3,0
278,2026-06-17T11:39:47.900,3.34,2.33,299.78,9,1,1,2,1,0,1,3,0
279,2026-06-17T11:39:48.291,3.77,2.56,265.25,8,1,1,1,1,0,1,3,0
280,2026-06-17T11:39:48.703,3.56,2.5,281.13,8,1,1,1,1,0,1,3,0
281,2026-06-17T11:39:49.102,3.57,2.43,280.14,8,1,1,1,1,0,1,3,0
282,2026-06-17T11:39:49.500,3.55,2.51,282.04,7,1,1,1,1,0,1,2,0
283,2026-06-17T11:39:49.910,3.58,2.53,279.34,7,1,1,1,1,0,1,2,0
284,2026-06-17T11:39:50.293,3.76,2.51,265.77,9,1,1,1,1,0,1,3,1
285,2026-06-17T11:39:50.722,3.2,2.33,312.65,9,1,1,1,1,0,1,3,1
286,2026-06-17T11:39:51.162,3.24,2.34,308.6,9,1,1,1,1,0,1,3,1
287,2026-06-17T11:39:51.554,3.63,2.47,275.38,9,1,1,1,1,0,1,3,1
288,2026-06-17T11:39:51.945,3.62,2.57,276.01,9,1,1,1,1,0,1,3,1
