frame,iso_time,infer_fps,loop_fps,infer_ms,n_obj,bldc_motor,stm32f4,mpu6500,ir_sensor,elco_capacitor,resistor,pin_header,xt30_female
280,2026-06-17T12:39:18.690,3.38,2.57,295.57,9,1,1,1,1,1,0,3,1
281,2026-06-17T12:39:19.037,3.85,2.89,260.06,9,1,1,1,1,1,0,3,1
282,2026-06-17T12:39:19.396,3.68,2.83,272.07,9,1,1,1,1,1,0,3,1
283,2026-06-17T12:39:19.738,3.85,2.88,259.74,9,1,1,1,1,1,0,3,1
284,2026-06-17T12:39:20.047,4.3,3.23,232.33,9,1,1,1,1,1,0,3,1
285,2026-06-17T12:39:20.454,3.24,2.49,308.59,9,1,1,1,1,1,0,3,1
286,2026-06-17T12:39:20.768,4.24,3.13,235.74,9,1,1,1,1,1,0,3,1
287,2026-06-17T12:39:21.094,4.03,3.07,248.07,9,1,1,1,1,1,0,3,1
288,2026-06-17T12:39:21.472,3.35,2.68,298.19,9,1,1,1,1,1,0,3,1
289,2026-06-17T12:39:21.807,3.8,2.94,263.18,9,1,1,1,1,1,0,3,1
290,2026-06-17T12:39:22.145,3.92,2.96,254.82,9,1,1,1,1,1,0,3,1
291,2026-06-17T12:39:22.500,3.79,2.87,263.55,9,1,1,1,1,1,0,3,1
292,2026-06-17T12:39:22.854,3.67,2.78,272.12,9,1,1,1,1,1,0,3,1
293,2026-06-17T12:39:23.193,3.9,2.95,256.36,9,1,1,1,1,1,0,3,1
294,2026-06-17T12:39:23.594,3.21,2.55,311.45,9,1,1,1,1,1,0,3,1
295,2026-06-17T12:39:23.950,3.73,2.74,267.78,8,1,1,1,1,1,0,2,1
296,2026-06-17T12:39:24.324,3.4,2.67,293.84,8,1,1,1,1,1,0,2,1
297,2026-06-17T12:39:24.682,3.7,2.84,270.4,9,1,1,1,1,1,0,3,1
298,2026-06-17T12:39:25.030,3.71,2.83,269.64,9,1,1,1,1,1,0,3,1
299,2026-06-17T12:39:25.425,3.19,2.53,313.75,9,1,1,1,1,1,0,3,1
300,2026-06-17T12:39:25.786,3.63,2.81,275.18,8,1,1,1,1,1,0,2,1
301,2026-06-17T12:39:26.153,3.41,2.69,292.84,9,1,1,1,1,1,0,3,1
302,2026-06-17T12:39:26.553,3.16,2.5,316.08,9,1,1,1,1,1,0,3,1
303,2026-06-17T12:39:26.924,3.49,2.74,286.14,9,1,1,1,1,1,0,3,1
304,2026-06-17T12:39:27.285,3.59,2.74,278.91,9,1,1,1,1,1,0,3,1
305,2026-06-17T12:39:27.649,3.53,2.75,282.97,9,1,1,1,1,1,0,3,1
306,2026-06-17T12:39:28.008,3.63,2.82,275.79,9,1,1,1,1,1,0,3,1
307,2026-06-17T12:39:28.410,3.15,2.46,317.71,9,1,1,1,1,1,0,3,1
308,2026-06-17T12:39:28.779,3.64,2.71,274.71,9,1,1,1,1,1,0,3,1
309,2026-06-17T12:39:29.175,3.36,2.57,297.61,9,1,1,1,1,1,0,3,1
310,2026-06-17T12:39:29.535,3.74,2.73,267.67,9,2,1,1,1,1,0,3,0
311,2026-06-17T12:39:29.900,3.72,2.74,269.04,8,1,1,1,1,1,0,3,0
